,zip_codes,Estimate!!Total,25-44 Renters,%25-44 Renters,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
377,25405,4648,877,0.18868330464716007,39.40916,-77.96154,Martinsburg,WV,West Virginia,True,,13680,223.1,54003,Berkeley,{'54003':100},Berkeley,54003,False,False,America/New_York
550,3251,530,100,0.18867924528301888,44.085440000000006,-71.57271999999999,Lincoln,NH,New Hampshire,True,,1229,4.3,33009,Grafton,{'33009':100},Grafton,33009,False,False,America/New_York
784,77584,29612,5584,0.18857220045927328,29.546,-95.35082,Pearland,TX,Texas,True,,87986,844.7,48039,Brazoria,"{'48039':98.97,'48157':1.03}",Brazoria|Fort Bend,48039|48157,False,False,America/Chicago
734,20121,9759,1840,0.18854390818731429,38.81767,-77.46029,Centreville,VA,Virginia,True,,30097,1247.8,51059,Fairfax,{'51059':100},Fairfax,51059,False,False,America/New_York
278,64057,5958,1123,0.18848606915072172,39.06923,-94.32405,Independence,MO,Missouri,True,,14436,359.7,29095,Jackson,{'29095':100},Jackson,29095,False,False,America/Chicago
580,62704,18951,3568,0.1882750250646404,39.774,-89.68514,Springfield,IL,Illinois,True,,40828,1274.2,17167,Sangamon,{'17167':100},Sangamon,17167,False,False,America/Chicago
612,5403,8560,1610,0.18808411214953272,44.44697,-73.17235,South Burlington,VT,Vermont,True,,18695,414.2,50007,Chittenden,{'50007':100},Chittenden,50007,False,False,America/New_York
362,29464,22043,4132,0.187451798756975,32.820370000000004,-79.85636,Mount Pleasant,SC,South Carolina,True,,51379,566.3,45019,Charleston,{'45019':100},Charleston,45019,False,False,America/New_York
642,52563,603,113,0.18739635157545606,41.17498,-92.28314,Hedrick,IA,Iowa,True,,1429,5.3,19107,Keokuk,"{'19101':1.39,'19107':80.54,'19179':18.07}",Keokuk|Wapello|Jefferson,19107|19179|19101,False,False,America/Chicago
383,95060,18617,3488,0.18735564269216307,37.034259999999996,-122.12038000000001,Santa Cruz,CA,California,True,,47367,264.0,6087,Santa Cruz,{'06087':100},Santa Cruz,06087,False,False,America/Los_Angeles
858,14228,9437,1765,0.18702977641199534,43.04092,-78.78121,Buffalo,NY,New York,True,,22103,509.2,36029,Erie,{'36029':100},Erie,36029,False,False,America/New_York
31,43081,24234,4527,0.18680366427333497,40.110640000000004,-82.89134,Westerville,OH,Ohio,True,,61572,876.2,39049,Franklin,{'39049':100},Franklin,39049,False,False,America/New_York
779,93950,6845,1278,0.18670562454346237,36.619,-121.92546999999999,Pacific Grove,CA,California,True,,15595,2026.8,6053,Monterey,{'06053':100},Monterey,06053,False,False,America/Los_Angeles
653,95618,9571,1785,0.18650088809946713,38.54067,-121.68314,Davis,CA,California,True,,26743,301.5,6113,Yolo,"{'06095':0.34,'06113':99.66}",Yolo|Solano,06113|06095,False,False,America/Los_Angeles
300,19076,2683,500,0.18635855385762207,39.885870000000004,-75.30754,Prospect Park,PA,Pennsylvania,True,,6534,3374.3,42045,Delaware,{'42045':100},Delaware,42045,False,False,America/New_York
648,73072,17051,3177,0.1863233827927981,35.20827,-97.50317,Norman,OK,Oklahoma,True,,46675,313.6,40027,Cleveland,"{'40027':95.13,'40087':4.87}",Cleveland|McClain,40027|40087,False,False,America/Chicago
571,27858,22632,4216,0.18628490632732414,35.532070000000004,-77.29789,Greenville,NC,North Carolina,True,,59652,357.5,37147,Pitt,{'37147':100},Pitt,37147,False,False,America/New_York
210,96706,19191,3573,0.18618102235422854,21.3403,-158.01707,Ewa Beach,HI,Hawaii,True,,72799,1418.0,15003,Honolulu,{'15003':100},Honolulu,15003,False,False,Pacific/Honolulu
157,22911,7248,1347,0.18584437086092714,38.09276,-78.40756,Charlottesville,VA,Virginia,True,,17732,120.8,51003,Albemarle,{'51003':100},Albemarle,51003,False,False,America/New_York
479,3063,6975,1294,0.18551971326164873,42.779509999999995,-71.51939,Nashua,NH,New Hampshire,True,,16781,771.9,33011,Hillsborough,{'33011':100},Hillsborough,33011,False,False,America/New_York
741,18085,399,74,0.18546365914786966,40.74132,-75.25524,Tatamy,PA,Pennsylvania,True,,966,854.9,42095,Northampton,{'42095':100},Northampton,42095,False,False,America/New_York
766,28387,6878,1275,0.18537365513230591,35.179120000000005,-79.37608,Southern Pines,NC,North Carolina,True,,15526,184.8,37125,Moore,{'37125':100},Moore,37125,False,False,America/New_York
514,60484,2444,453,0.1853518821603928,41.44205,-87.70623,University Park,IL,Illinois,True,,6580,392.6,17197,Will,{'17197':100},Will,17197,False,False,America/Chicago
288,31324,8890,1647,0.18526434195725533,31.8558,-81.26876,Richmond Hill,GA,Georgia,True,,25643,61.7,13029,Bryan,{'13029':100},Bryan,13029,False,False,America/New_York
264,72223,9303,1723,0.1852090723422552,34.788340000000005,-92.51096,Little Rock,AR,Arkansas,True,,23574,129.7,5119,Pulaski,{'05119':100},Pulaski,05119,False,False,America/Chicago
710,83540,740,137,0.18513513513513513,46.35391,-116.7887,Lapwai,ID,Idaho,True,,2417,9.2,16069,Nez Perce,{'16069':100},Nez Perce,16069,False,False,America/Los_Angeles
757,81611,4268,790,0.1850984067478913,39.15161,-106.77138000000001,Aspen,CO,Colorado,True,,10653,8.9,8097,Pitkin,{'08097':100},Pitkin,08097,False,False,America/Denver
229,70124,8181,1514,0.1850629507395184,30.007479999999997,-90.10373,New Orleans,LA,Louisiana,True,,20639,974.6,22071,Orleans,{'22071':100},Orleans,22071,False,False,America/Chicago
259,29206,8146,1506,0.18487601276700222,34.0283,-80.95837,Columbia,SC,South Carolina,True,,19182,803.0,45079,Richland,{'45079':100},Richland,45079,False,False,America/New_York
603,75023,18121,3349,0.18481320015451685,33.05706,-96.73241999999999,Plano,TX,Texas,True,,50061,1862.7,48085,Collin,{'48085':100},Collin,48085,False,False,America/Chicago
643,75093,19131,3532,0.18462181799174116,33.0355,-96.81000999999999,Plano,TX,Texas,True,,47411,1291.2,48085,Collin,"{'48085':93.14,'48121':6.86}",Collin|Denton,48085|48121,False,False,America/Chicago
657,34210,7262,1338,0.18424676397686587,27.43801,-82.63087,Bradenton,FL,Florida,True,,17023,682.6,12081,Manatee,{'12081':100},Manatee,12081,False,False,America/New_York
735,67226,7972,1468,0.18414450577019567,37.77329,-97.21529,Wichita,KS,Kansas,True,,20442,254.2,20173,Sedgwick,{'20173':100},Sedgwick,20173,False,False,America/Chicago
304,80525,21710,3986,0.18360202671579917,40.5292,-105.03706000000001,Fort Collins,CO,Colorado,True,,54286,769.2,8069,Larimer,{'08069':100},Larimer,08069,False,False,America/Denver
898,32746,16676,3061,0.18355720796354041,28.76397,-81.35454,Lake Mary,FL,Florida,True,,43232,712.8,12117,Seminole,{'12117':100},Seminole,12117,False,False,America/New_York
843,49008,6702,1228,0.183228886899433,42.26285,-85.61511,Kalamazoo,MI,Michigan,True,,16719,955.7,26077,Kalamazoo,{'26077':100},Kalamazoo,26077,False,False,America/Detroit
557,99518,4139,758,0.1831360231940082,61.159580000000005,-149.88478999999998,Anchorage,AK,Alaska,True,,10450,1044.5,2020,Anchorage,{'02020':100},Anchorage,02020,False,False,America/Anchorage
297,8823,3594,658,0.18308291597106288,40.44153,-74.56508000000001,Franklin Park,NJ,New Jersey,True,,9301,995.2,34035,Somerset,{'34035':100},Somerset,34035,False,False,America/New_York
885,6088,2149,393,0.18287575616565846,41.905809999999995,-72.59645,East Windsor,CT,Connecticut,True,,4479,169.4,9003,Hartford,{'09003':100},Hartford,09003,False,False,America/New_York
174,74132,3559,650,0.18263557178982862,36.04862,-96.01321999999999,Tulsa,OK,Oklahoma,True,,9252,239.1,40143,Tulsa,"{'40037':33.09,'40143':66.91}",Tulsa|Creek,40143|40037,False,False,America/Chicago
280,19003,5607,1024,0.18262885678616017,40.00155,-75.29896,Ardmore,PA,Pennsylvania,True,,13565,2489.1,42091,Montgomery,"{'42045':48.86,'42091':51.14}",Montgomery|Delaware,42091|42045,False,False,America/New_York
782,91915,8255,1507,0.18255602665051485,32.6223,-116.94953000000001,Chula Vista,CA,California,True,,31740,1251.1,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
53,12409,362,66,0.18232044198895028,42.04364,-74.16684000000001,Bearsville,NY,New York,True,,771,21.8,36111,Ulster,{'36111':100},Ulster,36111,False,False,America/New_York
282,80446,1697,309,0.1820860341779611,40.17422,-105.95253000000001,Granby,CO,Colorado,True,,4486,4.8,8049,Grand,{'08049':100},Grand,08049,False,False,America/Denver
878,61367,352,64,0.18181818181818182,41.62678,-89.2654,Sublette,IL,Illinois,True,,739,7.2,17103,Lee,{'17103':100},Lee,17103,False,False,America/Chicago
217,53711,20946,3802,0.18151437028549602,43.015029999999996,-89.40921999999999,Madison,WI,Wisconsin,True,,49660,692.0,55025,Dane,{'55025':100},Dane,55025,False,False,America/Chicago
466,27613,17572,3180,0.18096972456180288,35.9253,-78.71144,Raleigh,NC,North Carolina,True,,42933,669.9,37183,Wake,"{'37063':2.11,'37183':97.89}",Wake|Durham,37183|37063,False,False,America/New_York
20,98361,470,85,0.18085106382978725,46.58875,-121.59128,Packwood,WA,Washington,True,,836,1.0,53041,Lewis,{'53041':100},Lewis,53041,False,False,America/Los_Angeles
608,79119,6349,1147,0.18065837139707042,35.1103,-102.01664,Amarillo,TX,Texas,True,,16394,43.8,48381,Randall,{'48381':100},Randall,48381,False,False,America/Chicago
844,94065,5192,934,0.17989214175654852,37.53542,-122.24673999999999,Redwood City,CA,California,True,,12579,1921.9,6081,San Mateo,{'06081':100},San Mateo,06081,False,False,America/Los_Angeles
410,27518,8374,1506,0.17984236923811797,35.72984,-78.77351,Cary,NC,North Carolina,True,,20875,788.0,37183,Wake,{'37183':100},Wake,37183,False,False,America/New_York
639,81230,4105,738,0.17978075517661388,38.42496,-106.95638999999998,Gunnison,CO,Colorado,True,,9718,2.0,8051,Gunnison,"{'08051':99.03,'08109':0.97}",Gunnison|Saguache,08051|08109,False,False,America/Denver
412,7041,2520,453,0.17976190476190476,40.723079999999996,-74.30068,Millburn,NJ,New Jersey,True,,7075,1994.9,34013,Essex,{'34013':100},Essex,34013,False,False,America/New_York
372,29485,19697,3538,0.1796212621211352,32.95261,-80.19351,Summerville,SC,South Carolina,True,,57000,487.4,45035,Dorchester,"{'45019':6.57,'45035':93.43}",Dorchester|Charleston,45035|45019,False,False,America/New_York
498,60466,8386,1505,0.17946577629382304,41.479040000000005,-87.68284,Park Forest,IL,Illinois,True,,21989,1333.0,17031,Cook,"{'17031':84.24,'17197':15.76}",Cook|Will,17031|17197,False,False,America/Chicago
102,20724,6613,1184,0.17904128232269773,39.1011,-76.80393000000001,Laurel,MD,Maryland,True,,17736,775.2,24003,Anne Arundel,{'24003':100},Anne Arundel,24003,False,False,America/New_York
159,78209,17823,3183,0.17858946305335802,29.48906,-98.45671,San Antonio,TX,Texas,True,,42045,1485.7,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
315,10917,532,95,0.17857142857142858,41.32443,-74.11694,Central Valley,NY,New York,True,,1855,205.1,36071,Orange,{'36071':100},Orange,36071,False,False,America/New_York
533,97408,5579,996,0.17852661767341818,44.14468,-123.05441,Eugene,OR,Oregon,True,,13069,89.6,41039,Lane,{'41039':100},Lane,41039,False,False,America/Los_Angeles
502,93238,538,96,0.17843866171003717,35.8023,-118.44218000000001,Kernville,CA,California,True,,1015,4.5,6029,Kern,"{'06029':99.66,'06107':0.34}",Kern|Tulare,06029|06107,False,False,America/Los_Angeles
364,82718,9138,1630,0.17837601225651128,43.881240000000005,-105.61308000000001,Gillette,WY,Wyoming,True,,26340,4.7,56005,Campbell,{'56005':100},Campbell,56005,False,False,America/Denver
427,68505,7023,1252,0.17827139399117187,40.824870000000004,-96.61928,Lincoln,NE,Nebraska,True,,16945,1559.1,31109,Lancaster,{'31109':100},Lancaster,31109,False,False,America/Chicago
430,68510,9304,1658,0.17820292347377473,40.80653,-96.63596,Lincoln,NE,Nebraska,True,,21765,1361.6,31109,Lancaster,{'31109':100},Lancaster,31109,False,False,America/Chicago
252,72207,5164,920,0.17815646785437644,34.773590000000006,-92.34565,Little Rock,AR,Arkansas,True,,10198,1306.8,5119,Pulaski,{'05119':100},Pulaski,05119,False,False,America/Chicago
206,92604,9698,1727,0.17807795421736441,33.68809,-117.7889,Irvine,CA,California,True,,28819,3069.7,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
350,97027,4764,848,0.17800167926112512,45.38692,-122.59285,Gladstone,OR,Oregon,True,,12568,1848.7,41005,Clackamas,{'41005':100},Clackamas,41005,False,False,America/Los_Angeles
357,27410,24333,4328,0.17786545021164674,36.11785,-79.89432,Greensboro,NC,North Carolina,True,,55519,618.7,37081,Guilford,{'37081':100},Guilford,37081,False,False,America/New_York
669,75205,9238,1642,0.17774410045464387,32.83656,-96.79623000000001,Dallas,TX,Texas,True,,24879,2046.3,48113,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
108,37128,18737,3328,0.1776164807599936,35.79916,-86.47278,Murfreesboro,TN,Tennessee,True,,51021,279.0,47149,Rutherford,{'47149':100},Rutherford,47149,False,False,America/Chicago
463,89052,21558,3821,0.17724278690045459,35.955090000000006,-115.05672,Henderson,NV,Nevada,True,,54586,350.8,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
863,34715,5669,1003,0.17692714764508732,28.62586,-81.73055,Clermont,FL,Florida,True,,17948,177.9,12069,Lake,{'12069':100},Lake,12069,False,False,America/New_York
179,2458,4951,875,0.17673197333871946,42.3528,-71.18748000000001,Newton,MA,Massachusetts,True,,12522,2345.8,25017,Middlesex,{'25017':100},Middlesex,25017,False,False,America/New_York
687,46617,3684,651,0.1767100977198697,41.68444,-86.23483,South Bend,IN,Indiana,True,,9422,1427.6,18141,St. Joseph,{'18141':100},St. Joseph,18141,False,False,America/Indiana/Indianapolis
423,60304,6382,1127,0.17659041052961455,41.87243,-87.78948000000001,Oak Park,IL,Illinois,True,,17641,4341.9,17031,Cook,{'17031':100},Cook,17031,False,False,America/Chicago
338,15071,4532,800,0.176522506619594,40.412079999999996,-80.18781,Oakdale,PA,Pennsylvania,True,,10348,209.8,42003,Allegheny,{'42003':100},Allegheny,42003,False,False,America/New_York
358,60180,630,111,0.1761904761904762,42.22529,-88.52456,Union,IL,Illinois,True,,2077,30.2,17111,McHenry,{'17111':100},McHenry,17111,False,False,America/Chicago
276,21046,6224,1095,0.1759318766066838,39.173559999999995,-76.84188,Columbia,MD,Maryland,True,,15988,747.0,24027,Howard,{'24027':100},Howard,24027,False,False,America/New_York
208,4543,928,163,0.17564655172413793,44.034459999999996,-69.49212,Damariscotta,ME,Maine,True,,2028,68.9,23015,Lincoln,{'23015':100},Lincoln,23015,False,False,America/New_York
620,11561,16017,2813,0.17562589748392332,40.58937,-73.64805,Long Beach,NY,New York,True,,37662,3688.2,36059,Nassau,{'36059':100},Nassau,36059,False,False,America/New_York
709,7756,1967,345,0.17539400101677682,40.2119,-74.00779,Ocean Grove,NJ,New Jersey,True,,3133,3479.0,34025,Monmouth,{'34025':100},Monmouth,34025,False,False,America/New_York
483,13321,479,84,0.17536534446764093,43.0879,-75.37398,Clark Mills,NY,New York,True,,917,502.0,36065,Oneida,{'36065':100},Oneida,36065,False,False,America/New_York
848,96130,5233,917,0.17523409134339768,40.548759999999994,-120.68498999999998,Susanville,CA,California,True,,20553,18.6,6035,Lassen,{'06035':100},Lassen,06035,False,False,America/Los_Angeles
492,68632,1667,292,0.17516496700659867,41.247240000000005,-97.13113,David City,NE,Nebraska,True,,4029,9.9,31023,Butler,{'31023':100},Butler,31023,False,False,America/Chicago
415,19333,2778,485,0.1745860331173506,40.04104,-75.42321,Devon,PA,Pennsylvania,True,,6575,771.1,42029,Chester,{'42029':100},Chester,42029,False,False,America/New_York
90,98501,17092,2982,0.17446758717528668,46.979009999999995,-122.87088999999999,Olympia,WA,Washington,True,,41669,427.5,53067,Thurston,{'53067':100},Thurston,53067,False,False,America/Los_Angeles
158,45440,8993,1567,0.17424663627265652,39.67399,-84.09861,Dayton,OH,Ohio,True,,20633,850.2,39113,Montgomery,"{'39057':41.92,'39113':58.08}",Montgomery|Greene,39113|39057,False,False,America/New_York
473,48103,23429,4081,0.17418583806393786,42.25991,-83.84324000000001,Ann Arbor,MI,Michigan,True,,55403,314.8,26161,Washtenaw,{'26161':100},Washtenaw,26161,False,False,America/Detroit
478,89074,19940,3471,0.17407221664994985,36.036590000000004,-115.08086999999999,Henderson,NV,Nevada,True,,49397,2026.5,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
452,48073,16196,2817,0.17393183502099283,42.5192,-83.16436,Royal Oak,MI,Michigan,True,,34242,1716.1,26125,Oakland,{'26125':100},Oakland,26125,False,False,America/Detroit
169,39305,8280,1440,0.17391304347826086,32.46658,-88.72001,Meridian,MS,Mississippi,True,,20524,72.4,28075,Lauderdale,{'28075':100},Lauderdale,28075,False,False,America/Chicago
582,93424,512,89,0.173828125,35.18999,-120.7322,Avila Beach,CA,California,True,,776,185.0,6079,San Luis Obispo,{'06079':100},San Luis Obispo,06079,False,False,America/Los_Angeles
60,84108,7787,1352,0.17362270450751252,40.78989,-111.73783999999999,Salt Lake City,UT,Utah,True,,22433,116.5,49035,Salt Lake,{'49035':100},Salt Lake,49035,False,False,America/Denver
846,92024,19544,3391,0.17350593532541955,33.05615,-117.25735,Encinitas,CA,California,True,,51496,1123.9,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
431,23454,22512,3902,0.17332977967306326,36.82643,-76.02463,Virginia Beach,VA,Virginia,True,,59699,773.8,51810,Virginia Beach,{'51810':100},Virginia Beach,51810,False,False,America/New_York
284,12866,17363,3004,0.17301157634049416,43.07079,-73.74081,Saratoga Springs,NY,New York,True,,39178,212.7,36091,Saratoga,{'36091':100},Saratoga,36091,False,False,America/New_York
542,23703,9741,1683,0.17277486910994763,36.880359999999996,-76.37108,Portsmouth,VA,Virginia,True,,25941,711.9,51740,Portsmouth,{'51740':100},Portsmouth,51740,False,False,America/New_York
613,11548,521,90,0.1727447216890595,40.814640000000004,-73.60681,Greenvale,NY,New York,True,,2963,1172.2,36059,Nassau,{'36059':100},Nassau,36059,False,False,America/New_York
587,99577,9503,1639,0.1724718509944228,61.19692,-149.24656000000002,Eagle River,AK,Alaska,True,,28308,46.3,2020,Anchorage,{'02020':100},Anchorage,02020,False,False,America/Anchorage
551,48307,17864,3080,0.1724137931034483,42.65952,-83.12317,Rochester,MI,Michigan,True,,43694,1041.1,26125,Oakland,{'26125':100},Oakland,26125,False,False,America/Detroit
503,1079,319,55,0.1724137931034483,42.19437,-72.33014,Thorndike,MA,Massachusetts,True,,658,237.5,25013,Hampden,{'25013':100},Hampden,25013,False,False,America/New_York
18,98354,2842,490,0.1724137931034483,47.25027,-122.31468999999998,Milton,WA,Washington,True,,7088,1122.8,53053,Pierce,"{'53033':11.84,'53053':88.16}",Pierce|King,53053|53033,False,False,America/Los_Angeles
193,2476,7250,1250,0.1724137931034483,42.41624,-71.17518000000001,Arlington,MA,Massachusetts,True,,16814,3049.8,25017,Middlesex,{'25017':100},Middlesex,25017,False,False,America/New_York
345,97021,425,73,0.17176470588235293,45.3871,-121.14216,Dufur,OR,Oregon,True,,965,1.7,41065,Wasco,{'41065':100},Wasco,41065,False,False,America/Los_Angeles
655,1432,3415,586,0.17159590043923864,42.56467,-71.57139000000001,Ayer,MA,Massachusetts,True,,7762,323.1,25017,Middlesex,{'25017':100},Middlesex,25017,False,False,America/New_York
786,77586,8824,1514,0.17157751586582048,29.58435,-95.03611,Seabrook,TX,Texas,True,,22527,623.4,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
307,19095,2961,508,0.17156366092536304,40.08597,-75.15119,Wyncote,PA,Pennsylvania,True,,7014,1291.0,42091,Montgomery,{'42091':100},Montgomery,42091,False,False,America/New_York
866,67487,561,96,0.1711229946524064,39.17803,-97.07164,Wakefield,KS,Kansas,True,,1381,5.7,20027,Clay,"{'20027':95.36,'20041':3.09,'20061':1.55}",Clay|Dickinson|Geary,20027|20041|20061,False,False,America/Chicago
21,32827,3498,598,0.17095483133218983,28.41573,-81.29411,Orlando,FL,Florida,True,,9421,105.2,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
432,68512,5296,905,0.17088368580060423,40.7388,-96.70752,Lincoln,NE,Nebraska,True,,13660,495.5,31109,Lancaster,{'31109':100},Lancaster,31109,False,False,America/Chicago
824,3904,3418,584,0.1708601521357519,43.11055,-70.73108,Kittery,ME,Maine,True,,7860,264.7,23031,York,{'23031':100},York,23031,False,False,America/New_York
783,28428,2956,505,0.17083897158322056,34.03832,-77.90681,Carolina Beach,NC,North Carolina,True,,6533,452.8,37129,New Hanover,{'37129':100},New Hanover,37129,False,False,America/New_York
532,52353,3812,651,0.17077649527806926,41.29842,-91.71325999999999,Washington,IA,Iowa,True,,9424,23.2,19183,Washington,{'19183':100},Washington,19183,False,False,America/Chicago
86,45249,5400,922,0.17074074074074075,39.27548,-84.32799,Cincinnati,OH,Ohio,True,,13156,760.6,39061,Hamilton,"{'39061':97.33,'39165':2.67}",Hamilton|Warren,39061|39165,False,False,America/New_York
750,48823,19890,3394,0.1706385118149824,42.7619,-84.45391,East Lansing,MI,Michigan,True,,51230,884.1,26065,Ingham,"{'26037':14.5,'26065':85.5}",Ingham|Clinton,26065|26037,False,False,America/Detroit
88,94402,9623,1642,0.17063285877584952,37.541090000000004,-122.33312,San Mateo,CA,California,True,,25764,1903.9,6081,San Mateo,{'06081':100},San Mateo,06081,False,False,America/Los_Angeles
660,54701,16106,2746,0.17049546752762945,44.74438,-91.51059000000001,Eau Claire,WI,Wisconsin,True,,40130,174.4,55035,Eau Claire,"{'55033':0.34,'55035':99.66}",Eau Claire|Dunn,55035|55033,False,False,America/Chicago
141,37221,17260,2939,0.17027809965237545,36.055609999999994,-86.9734,Nashville,TN,Tennessee,True,,40425,273.5,47037,Davidson,"{'47037':94.22,'47187':5.78}",Davidson|Williamson,47037|47187,False,False,America/Chicago
283,64063,8096,1378,0.1702075098814229,38.912,-94.35161,Lees Summit,MO,Missouri,True,,20690,1255.9,29095,Jackson,{'29095':100},Jackson,29095,False,False,America/Chicago
481,1027,7976,1357,0.17013540621865597,42.29508,-72.74309000000001,Easthampton,MA,Massachusetts,True,,17848,168.4,25015,Hampshire,{'25015':100},Hampshire,25015,False,False,America/New_York
81,37043,17971,3057,0.1701073952478994,36.495779999999996,-87.23241999999999,Clarksville,TN,Tennessee,True,,47576,137.5,47125,Montgomery,"{'47021':0.48,'47125':99.52}",Montgomery|Cheatham,47125|47021,False,False,America/Chicago
815,98092,16090,2736,0.17004350528278434,47.28765,-122.12876999999999,Auburn,WA,Washington,True,,45739,345.6,53033,King,"{'53033':82.57,'53053':17.43}",King|Pierce,53033|53053,False,False,America/Los_Angeles
622,73003,8845,1503,0.16992651215375917,35.66892,-97.49715,Edmond,OK,Oklahoma,True,,24147,1054.4,40109,Oklahoma,{'40109':100},Oklahoma,40109,False,False,America/Chicago
517,91208,5806,986,0.1698243196693076,34.19251,-118.23657,Glendale,CA,California,True,,16049,908.8,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
666,67009,371,63,0.16981132075471697,37.21929,-98.26673000000001,Attica,KS,Kansas,True,,1005,2.5,20077,Harper,{'20077':100},Harper,20077,False,False,America/Chicago
651,99705,8370,1421,0.16977299880525687,64.76238000000001,-147.31214,North Pole,AK,Alaska,True,,22944,81.3,2090,Fairbanks North Star,{'02090':100},Fairbanks North Star,02090,False,False,America/Anchorage
768,57064,2046,347,0.16959921798631475,43.45592,-96.87384,Tea,SD,South Dakota,True,,6393,75.3,46083,Lincoln,"{'46083':99.35,'46125':0.65}",Lincoln|Turner,46083|46125,False,False,America/Chicago
368,47906,23812,4036,0.16949437258525113,40.486959999999996,-86.98648,West Lafayette,IN,Indiana,True,,75899,191.4,18157,Tippecanoe,"{'18157':99.75,'18171':0.15,'18181':0.09}",Tippecanoe|Warren|White,18157|18171|18181,False,False,America/Indiana/Indianapolis
599,75019,15953,2700,0.16924716354290728,32.96329,-96.98553000000001,Coppell,TX,Texas,True,,42597,906.0,48113,Dallas,"{'48113':98.05,'48121':1.95}",Dallas|Denton,48113|48121,False,False,America/Chicago
530,97405,19468,3292,0.1690980069858229,43.93976,-123.19158,Eugene,OR,Oregon,True,,46270,113.4,41039,Lane,{'41039':100},Lane,41039,False,False,America/Los_Angeles
332,94924,562,95,0.16903914590747332,37.945409999999995,-122.72056,Bolinas,CA,California,True,,1134,27.4,6041,Marin,{'06041':100},Marin,06041,False,False,America/Los_Angeles
203,72116,9383,1586,0.16902909517211978,34.80048,-92.24492,North Little Rock,AR,Arkansas,True,,22337,1241.1,5119,Pulaski,{'05119':100},Pulaski,05119,False,False,America/Chicago
272,96816,17268,2918,0.16898309010887191,21.29278,-157.79071000000002,Honolulu,HI,Hawaii,True,,49664,1927.3,15003,Honolulu,{'15003':100},Honolulu,15003,False,False,Pacific/Honolulu
746,83634,7268,1228,0.16895982388552558,43.452009999999994,-116.32789,Kuna,ID,Idaho,True,,27380,63.2,16001,Ada,"{'16001':97.68,'16027':2.32}",Ada|Canyon,16001|16027,False,False,America/Boise
